Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
2438.4;0.1;0.70754717;1200000;73.2092;0.94203;0.93905;0.9996;5.4306;0.087851;0.3167491;-10;11.288;614.77;0.017975;1516.76;;;1200
2438.4;0.1;0.766509434;1300000;72.464;0.95324;0.95575;0.99968;5.6256;0.094203;0.3200063;-10;11.818;622.95;0.018606;1659.76;;;1300
2438.4;0.1;0.825471698;1400000;71.928;0.96412;0.97246;0.99975;5.8204;0.1007;0.322391;-10;12.351;630.88;0.019224;1809.71;;;1400
2438.4;0.1;0.884433962;1500000;71.5623;0.97482;0.99011;0.99982;6.0118;0.10734;0.3240384;-10;12.882;638.68;0.01984;1965.24;;;1500
2438.4;0.1;0.943396226;1600000;71.2947;0.98513;1.0079;0.99989;6.2017;0.11407;0.3252548;-10;13.413;646.21;0.020438;2125.75;;;1600
2438.4;0.1;1.002358491;1700000;71.1393;0.99543;1.0265;0.99995;6.3886;0.12094;0.325965;-10;13.942;653.68;0.021034;2291.19;;;1700
2438.4;0.2;0.058240671;100040;219.5672;0.7049;0.4049;0.99712;2.0529;0.021965;0.105612;-10;3.648;465.19;0.011888;93.95;;;100.04
2438.4;0.2;0.116446411;200020;145.4405;0.76653;0.53153;0.99781;2.6526;0.029092;0.1594393;-10;4.8369;503.32;0.012186;200.22;;;200.02
2438.4;0.2;0.174663795;300020;116.913;0.79358;0.62609;0.99822;3.1116;0.035076;0.1983435;-10;5.7662;523.81;0.012525;304.59;;;300.02
2438.4;0.2;0.232875357;400010;102.6664;0.81809;0.68852;0.9985;3.464;0.041068;0.2258669;-10;6.5382;540.59;0.013173;407.94;;;400.01
2438.4;0.2;0.291086919;500000;93.8279;0.84011;0.74597;0.99873;3.7671;0.046914;0.2471432;-10;7.2286;554.51;0.013838;511.93;;;500
2438.4;0.2;0.349304302;600000;87.779;0.85756;0.78737;0.99891;4.0434;0.052668;0.2641739;-10;7.8713;566.12;0.014473;618.4;;;600
2438.4;0.2;0.407521686;700000;83.4126;0.87268;0.81953;0.99906;4.2978;0.058389;0.2780028;-10;8.4762;576.08;0.015096;727.33;;;700
2438.4;0.2;0.46573907;800000;80.1222;0.88705;0.84811;0.99919;4.5408;0.064098;0.2894195;-10;9.0611;584.98;0.015685;840.29;;;800
2438.4;0.2;0.523956453;900000;77.6168;0.90213;0.87368;0.99931;4.7723;0.069855;0.2987616;-10;9.629;593.31;0.016264;957.3;;;900
2438.4;0.2;0.582173837;1000000;75.5777;0.9159;0.89234;0.99942;5.0031;0.075578;0.3068224;-10;10.192;600.68;0.016785;1079.64;;;1000
2438.4;0.2;0.640391221;1100000;74.0252;0.92947;0.91296;0.99951;5.2314;0.081428;0.3132572;-10;10.756;607.8;0.017295;1209.02;;;1100
2438.4;0.2;0.698608605;1200000;72.8591;0.94078;0.93426;0.9996;5.4472;0.087431;0.3182709;-10;11.305;615.09;0.017834;1342.38;;;1200
2438.4;0.2;0.756825988;1300000;72.0969;0.95166;0.95164;0.99968;5.6454;0.093726;0.3216355;-10;11.838;623.04;0.018447;1479.52;;;1300
2438.4;0.2;0.815043372;1400000;71.5808;0.9625;0.96811;0.99975;5.8402;0.10021;0.3239546;-10;12.371;630.97;0.019066;1623.36;;;1400
2438.4;0.2;0.873260756;1500000;71.2178;0.97309;0.98502;0.99982;6.0329;0.10683;0.3256059;-10;12.904;638.71;0.019675;1772.98;;;1500
2438.4;0.2;0.931478139;1600000;70.9705;0.98341;1.0025;0.99989;6.2231;0.11355;0.3267404;-10;13.436;646.27;0.020275;1927.74;;;1600
2438.4;0.2;0.989695523;1700000;70.8177;0.99354;1.0202;0.99995;6.4113;0.12039;0.3274454;-10;13.966;653.64;0.020865;2087.51;;;1700
2438.4;0.2;1.047912907;1800000;70.7603;1.0036;1.0388;1;6.5968;0.12737;0.3277112;-10;14.496;660.95;0.021454;2252.16;;;1800
2438.4;0.3;0.057025594;100040;215.8236;0.70057;0.39883;0.99712;2.0719;0.021591;0.1074439;-10;3.6628;465.61;0.011579;26.66;;;100.04
2438.4;0.3;0.114016987;200020;143.7432;0.76389;0.52147;0.99781;2.6661;0.028752;0.1613219;-10;4.8481;504.3;0.011983;113.85;;;200.02
2438.4;0.3;0.17101978;300020;115.6894;0.79097;0.61417;0.99822;3.1257;0.034709;0.2004413;-10;5.7783;524.74;0.012338;203.55;;;300.02
2438.4;0.3;0.228016873;400010;101.5812;0.81519;0.67699;0.9985;3.4811;0.040634;0.2282798;-10;6.5531;541.34;0.012969;295.59;;;400.01
2438.4;0.3;0.285013966;500000;92.9208;0.83702;0.73324;0.99873;3.7841;0.046461;0.2495558;-10;7.2435;555.26;0.013642;389.88;;;500
2438.4;0.3;0.342016759;600000;86.9891;0.85576;0.77678;0.99891;4.0602;0.052194;0.2665728;-10;7.8867;567.04;0.014283;487.49;;;600
2438.4;0.3;0.399019552;700000;82.7093;0.87058;0.81013;0.99906;4.3147;0.057897;0.2803666;-10;8.4921;577.05;0.014909;588.32;;;700
2438.4;0.3;0.456022345;800000;79.495;0.88472;0.83887;0.99919;4.5573;0.063596;0.2917032;-10;9.0771;586.02;0.015505;693.54;;;800
2438.4;0.3;0.513025138;900000;77.0356;0.89914;0.86463;0.99931;4.7894;0.069332;0.3010158;-10;9.6459;594.34;0.016085;803.24;;;900
2438.4;0.3;0.570027931;1000000;75.0756;0.91309;0.88597;0.99942;5.0181;0.075076;0.3088746;-10;10.208;601.97;0.016623;918.2;;;1000
2438.4;0.3;0.627030725;1100000;73.5275;0.92623;0.90412;0.99951;5.2483;0.08088;0.3153775;-10;10.773;608.97;0.017123;1040.38;;;1100
2438.4;0.3;0.684033518;1200000;72.3255;0.93908;0.92518;0.9996;5.4703;0.086791;0.3206188;-10;11.33;615.9;0.017629;1167.47;;;1200
2438.4;0.3;0.741036311;1300000;71.4761;0.94906;0.94505;0.99968;5.6787;0.092919;0.3244291;-10;11.872;623.2;0.018181;1299.11;;;1300
2438.4;0.3;0.798039104;1400000;70.993;0.95987;0.96114;0.99975;5.874;0.09939;0.3266369;-10;12.407;631.14;0.018801;1437.09;;;1400
2438.4;0.3;0.855041897;1500000;70.6481;0.97033;0.97716;0.99982;6.0681;0.10597;0.3282314;-10;12.942;638.82;0.019405;1580.96;;;1500
2438.4;0.3;0.91204469;1600000;70.4206;0.98057;0.99385;0.99989;6.2591;0.11267;0.3292918;-10;13.474;646.34;0.020002;1729.97;;;1600
2438.4;0.3;0.969047483;1700000;70.2817;0.99053;1.0109;0.99995;6.4487;0.11948;0.3299428;-10;14.007;653.65;0.020586;1884.19;;;1700
2438.4;0.3;1.026050276;1800000;70.236;1.0004;1.0284;1;6.6359;0.12642;0.3301574;-10;14.54;660.88;0.021169;2043.48;;;1800
2438.4;0.4;0.110826684;200020;141.2492;0.76033;0.50819;0.99781;2.6869;0.028253;0.1641703;-10;4.8652;505.49;0.011683;26.26;;;200.02
2438.4;0.4;0.166234486;300020;114.0889;0.78804;0.59731;0.99822;3.142;0.034229;0.2032533;-10;5.7921;526.39;0.012104;101.42;;;300.02
2438.4;0.4;0.221636746;400010;100.0401;0.81132;0.66423;0.9985;3.5055;0.040017;0.2317964;-10;6.5742;542.42;0.012684;181.9;;;400.01
2438.4;0.4;0.277039007;500000;91.6253;0.83286;0.71461;0.99873;3.8086;0.045813;0.2530845;-10;7.2648;556.27;0.013365;266.59;;;500
2438.4;0.4;0.332446809;600000;85.8498;0.85239;0.76189;0.99891;4.0847;0.05151;0.2701105;-10;7.9086;568.19;0.014011;355.33;;;600
2438.4;0.4;0.38785461;700000;81.7063;0.86789;0.79657;0.99906;4.3393;0.057194;0.2838085;-10;8.5153;578.37;0.014645;448.21;;;700
2438.4;0.4;0.443262411;800000;78.6049;0.88174;0.82541;0.99919;4.5811;0.062884;0.2950062;-10;9.1;587.44;0.015252;545.78;;;800
2438.4;0.4;0.498670213;900000;76.1763;0.89494;0.85162;0.99931;4.8153;0.068559;0.3044114;-10;9.6696;595.64;0.015822;647.75;;;900
2438.4;0.4;0.554078014;1000000;74.3387;0.90908;0.87591;0.99942;5.0414;0.074339;0.3119361;-10;10.232;603.6;0.016384;756.06;;;1000
2438.4;0.4;0.609485816;1100000;72.8622;0.92227;0.89506;0.99951;5.2693;0.080148;0.3182575;-10;10.796;610.81;0.016901;870.79;;;1100
2438.4;0.4;0.664893617;1200000;71.6483;0.93475;0.91255;0.9996;5.4957;0.085978;0.3236495;-10;11.356;617.47;0.017383;991.06;;;1200
2438.4;0.4;0.720301418;1300000;70.7385;0.94656;0.9327;0.99968;5.7132;0.09196;0.3278119;-10;11.908;624.24;0.017885;1116.64;;;1300
2438.4;0.4;0.77570922;1400000;70.1638;0.95624;0.95189;0.99975;5.9221;0.098229;0.330497;-10;12.457;631.37;0.01843;1249.61;;;1400
2438.4;0.4;0.831117021;1500000;69.856;0.96665;0.96739;0.99982;6.1168;0.10478;0.3319535;-10;12.993;639.06;0.019034;1387.68;;;1500
2438.4;0.4;0.886524823;1600000;69.649;0.97671;0.98282;0.99989;6.3099;0.11144;0.3329399;-10;13.529;646.49;0.019623;1531.17;;;1600
2438.4;0.4;0.941932624;1700000;69.5357;0.98657;0.99883;0.99995;6.5006;0.11821;0.3334826;-10;14.064;653.77;0.020205;1679.82;;;1700
2438.4;0.4;0.997340426;1800000;69.5048;0.99622;1.0153;1;6.6901;0.12511;0.3336308;-10;14.599;660.89;0.020778;1833.81;;;1800
2438.4;0.4;1.052748227;1900000;69.5569;1.0058;1.032;1.0001;6.8778;0.13216;0.3333806;-10;15.136;667.94;0.02135;1993.19;;;1900
2438.4;0.5;0.214161045;400010;98.1629;0.80701;0.64369;0.9985;3.5341;0.039266;0.236229;-10;6.5989;544;0.012345;66.46;;;400.01
2438.4;0.5;0.267694614;500000;89.9309;0.82779;0.69096;0.99873;3.8414;0.044966;0.2578529;-10;7.2934;557.53;0.013006;141.33;;;500
2438.4;0.5;0.321233537;600000;84.377;0.847;0.73919;0.99891;4.117;0.050626;0.2748254;-10;7.9368;569.51;0.013663;221.29;;;600
2438.4;0.5;0.37477246;700000;80.3908;0.86471;0.77805;0.99906;4.3721;0.056274;0.2884525;-10;8.5457;580;0.014301;306.21;;;700
2438.4;0.5;0.428311382;800000;77.4127;0.87817;0.80879;0.99919;4.6141;0.06193;0.2995496;-10;9.1314;589.13;0.014913;396.2;;;800
2438.4;0.5;0.481850305;900000;75.1225;0.89113;0.83468;0.99931;4.8469;0.06761;0.3086816;-10;9.7019;597.51;0.015499;491.35;;;900
2438.4;0.5;0.535389228;1000000;73.3166;0.9037;0.85921;0.99942;5.076;0.073317;0.3162847;-10;10.267;605.3;0.016049;592.25;;;1000
2438.4;0.5;0.588928151;1100000;71.9582;0.91711;0.88227;0.99951;5.3001;0.079154;0.3222556;-10;10.827;612.91;0.016594;699.91;;;1100
2438.4;0.5;0.642467074;1200000;70.827;0.92964;0.90081;0.9996;5.5246;0.084992;0.3274023;-10;11.387;619.83;0.017094;813.17;;;1200
2438.4;0.5;0.696005996;1300000;69.8853;0.94146;0.9171;0.99968;5.7485;0.090851;0.3318141;-10;11.945;626.2;0.017562;931.81;;;1300
2438.4;0.5;0.749544919;1400000;69.2465;0.95305;0.93622;0.99975;5.9683;0.096945;0.334875;-10;12.506;632.72;0.018048;1058.8;;;1400
2438.4;0.5;0.803083842;1500000;68.8438;0.96223;0.95504;0.99982;6.1784;0.10327;0.3368339;-10;13.058;639.52;0.018571;1191.73;;;1500
2438.4;0.5;0.856622765;1600000;68.6568;0.97204;0.9705;0.99989;6.3749;0.10985;0.3377516;-10;13.599;646.81;0.019146;1329.75;;;1600
2438.4;0.5;0.910161688;1700000;68.5722;0.98172;0.98524;0.99995;6.5675;0.11657;0.3381682;-10;14.136;654.02;0.019722;1472.94;;;1700
2438.4;0.5;0.96370061;1800000;68.5652;0.99119;1.0001;1;6.7593;0.12342;0.3382026;-10;14.675;661.06;0.020288;1621.58;;;1800
2438.4;0.5;1.017239533;1900000;68.6401;1.0006;1.0159;1.0001;6.9493;0.13042;0.3378338;-10;15.216;668.02;0.020852;1776.04;;;1900
2438.4;0.6;0.256752593;500000;87.8062;0.82211;0.67133;0.99873;3.8831;0.043903;0.2640922;-10;7.3305;559.2;0.012562;13.25;;;500
2438.4;0.6;0.308103112;600000;82.5539;0.84085;0.70925;0.99891;4.1582;0.049532;0.2808945;-10;7.9732;571.03;0.013235;84.7;;;600
2438.4;0.6;0.35945363;700000;78.7468;0.85833;0.75155;0.99906;4.4138;0.055123;0.2944745;-10;8.5833;581.65;0.013876;161.47;;;700
2438.4;0.6;0.410804149;800000;75.9384;0.8743;0.78621;0.99919;4.6555;0.060751;0.305365;-10;9.1707;591.15;0.014499;244.07;;;800
2438.4;0.6;0.462154668;900000;73.7642;0.88681;0.81426;0.99931;4.8889;0.066388;0.3143656;-10;9.7426;599.61;0.015088;331.97;;;900
2438.4;0.6;0.513505186;1000000;72.076;0.89888;0.83883;0.99942;5.1175;0.072076;0.321729;-10;10.308;607.54;0.01565;425.93;;;1000
2438.4;0.6;0.564855705;1100000;70.7572;0.91059;0.8623;0.99951;5.3448;0.077833;0.3277255;-10;10.872;614.98;0.016182;526.36;;;1100
2438.4;0.6;0.616206224;1200000;69.7482;0.92326;0.88386;0.9996;5.5655;0.083698;0.3324666;-10;11.43;622.27;0.01671;633.06;;;1200
2438.4;0.6;0.667556742;1300000;68.9151;0.93529;0.9035;0.99968;5.7854;0.08959;0.3364855;-10;11.986;629.05;0.017206;745.15;;;1300
2438.4;0.6;0.718907261;1400000;68.2629;0.94673;0.91903;0.99975;6.0096;0.095568;0.3397002;-10;12.55;635.32;0.01767;864.77;;;1400
2438.4;0.6;0.77025778;1500000;67.787;0.958;0.93575;0.99982;6.233;0.10168;0.3420854;-10;13.117;641.41;0.018126;991.43;;;1500
2438.4;0.6;0.821608298;1600000;67.525;0.9674;0.95366;0.99989;6.4443;0.10804;0.3434125;-10;13.673;647.9;0.018628;1124.03;;;1600
2438.4;0.6;0.872958817;1700000;67.383;0.97609;0.97074;0.99995;6.6503;0.11455;0.3441365;-10;14.226;654.42;0.019139;1262.04;;;1700
2438.4;0.6;0.924309336;1800000;67.4168;0.98547;0.98476;1;6.8433;0.12135;0.3439635;-10;14.767;661.45;0.019703;1405.28;;;1800
2438.4;0.6;0.975659854;1900000;67.5195;0.99461;0.9988;1.0001;7.0363;0.12829;0.3434405;-10;15.312;668.31;0.020258;1554.9;;;1900
2438.4;0.6;1.027010373;2000000;67.7048;1.0037;1.0133;1.0001;7.2294;0.13541;0.3425008;-10;15.862;675.1;0.020812;1713.88;;;2000
2743.2;0;0.060494648;100040;218.3611;0.70822;0.41416;0.99712;1.9915;0.021844;0.1061954;-10;3.5545;463.88;0.012188;223.96;;;100.04
2743.2;0;0.120953014;200020;143.9573;0.76683;0.54647;0.99781;2.5891;0.028795;0.161082;-10;4.7283;500.93;0.012357;368.82;;;200.02
2743.2;0;0.181423475;300020;115.9701;0.79446;0.6429;0.99822;3.0374;0.034793;0.1999561;-10;5.6404;521.75;0.012728;502.27;;;300.02
2743.2;0;0.241887888;400010;102.0012;0.82009;0.70786;0.9985;3.3813;0.040802;0.2273398;-10;6.3987;538.8;0.013408;628.04;;;400.01
2743.2;0;0.302352301;500000;93.2487;0.84237;0.76146;0.99873;3.6795;0.046625;0.2486782;-10;7.0783;552.59;0.01408;751.53;;;500
2743.2;0;0.362822761;600000;87.2873;0.85911;0.80032;0.99891;3.9516;0.052372;0.2656622;-10;7.7119;564;0.014727;876.17;;;600
2743.2;0;0.423293221;700000;82.9688;0.8747;0.83264;0.99906;4.206;0.058078;0.2794897;-10;8.3145;573.96;0.015343;1002.99;;;700
2743.2;0;0.483763681;800000;79.7749;0.89053;0.8613;0.99919;4.4452;0.06382;0.2906796;-10;8.8934;582.99;0.015953;1132.65;;;800
2743.2;0;0.544234142;900000;77.2558;0.90553;0.88232;0.99931;4.6799;0.06953;0.3001579;-10;9.4623;590.99;0.016508;1266.91;;;900
2743.2;0;0.604704602;1000000;75.3115;0.91994;0.90377;0.99942;4.9112;0.075312;0.3079068;-10;10.027;598.52;0.017039;1407.27;;;1000
2743.2;0;0.665175062;1100000;73.8732;0.93266;0.92672;0.99951;5.1328;0.081261;0.3139017;-10;10.583;606.13;0.017591;1552.59;;;1100
2743.2;0;0.725645522;1200000;72.9218;0.94425;0.94516;0.9996;5.3329;0.087506;0.3179971;-10;11.117;614.53;0.018233;1699.67;;;1200
2743.2;0;0.786115982;1300000;72.2428;0.9557;0.96256;0.99968;5.5288;0.093916;0.320986;-10;11.65;622.84;0.018875;1852.63;;;1300
2743.2;0;0.846586443;1400000;71.7856;0.96694;0.98064;0.99975;5.7228;0.1005;0.3230305;-10;12.183;631;0.019514;2012.47;;;1400
2743.2;0;0.907056903;1500000;71.457;0.97782;0.99918;0.99982;5.9147;0.10719;0.3245158;-10;12.716;638.93;0.020137;2177.54;;;1500
2743.2;0;0.967527363;1600000;71.2427;0.98855;1.0184;0.99989;6.1039;0.11399;0.3254919;-10;13.247;646.67;0.020751;2347.65;;;1600
2743.2;0;1.027997823;1700000;71.143;0.99909;1.0381;0.99995;6.2902;0.12094;0.3259483;-10;13.777;654.31;0.021364;2522.88;;;1700
2743.2;0.1;0.060239658;100040;217.6712;0.70732;0.41284;0.99712;1.9949;0.021775;0.1065319;-10;3.5572;463.97;0.012128;159.65;;;100.04
2743.2;0.1;0.120443187;200020;143.6636;0.76631;0.54418;0.99781;2.5909;0.028736;0.1614113;-10;4.7295;501.15;0.012324;285.09;;;200.02
2743.2;0.1;0.180658758;300020;115.7597;0.79398;0.64036;0.99822;3.0399;0.03473;0.2003196;-10;5.6428;521.94;0.012694;404.23;;;300.02
2743.2;0.1;0.240868309;400010;101.7762;0.81945;0.70499;0.9985;3.3845;0.040712;0.2278423;-10;6.4011;538.95;0.013366;518.78;;;400.01
2743.2;0.1;0.301077859;500000;93.0739;0.84203;0.75942;0.99873;3.6828;0.046537;0.2491453;-10;7.0813;552.77;0.014041;632.79;;;500
2743.2;0.1;0.36129343;600000;87.1403;0.8587;0.7985;0.99891;3.955;0.052284;0.2661103;-10;7.7152;564.19;0.014689;748.7;;;600
2743.2;0.1;0.421509002;700000;82.8389;0.87427;0.8308;0.99906;4.2091;0.057987;0.2799281;-10;8.3175;574.17;0.015308;867.26;;;700
2743.2;0.1;0.481724574;800000;79.6542;0.88992;0.85933;0.99919;4.4485;0.063723;0.2911199;-10;8.8966;583.18;0.015917;989.22;;;800
2743.2;0.1;0.541940146;900000;77.1531;0.90497;0.88103;0.99931;4.6827;0.069438;0.3005575;-10;9.4651;591.25;0.016477;1115.87;;;900
2743.2;0.1;0.602155717;1000000;75.212;0.91929;0.90197;0.99942;4.9145;0.075212;0.3083141;-10;10.031;598.76;0.017005;1248.91;;;1000
2743.2;0.1;0.662371289;1100000;73.7653;0.93233;0.92487;0.99951;5.1371;0.081142;0.3143612;-10;10.588;606.29;0.017551;1387.17;;;1100
2743.2;0.1;0.722586861;1200000;72.7959;0.94371;0.94382;0.9996;5.3392;0.087355;0.3185471;-10;11.124;614.56;0.01818;1528.05;;;1200
2743.2;0.1;0.782802433;1300000;72.1268;0.95516;0.96112;0.99968;5.5351;0.093765;0.3215025;-10;11.656;622.88;0.018823;1674.83;;;1300
2743.2;0.1;0.843018004;1400000;71.6692;0.96636;0.97899;0.99975;5.7297;0.10034;0.3235551;-10;12.191;631.02;0.019458;1828.54;;;1400
2743.2;0.1;0.903233576;1500000;71.3464;0.97726;0.99739;0.99982;5.9214;0.10702;0.325019;-10;12.723;638.94;0.020083;1987.4;;;1500
2743.2;0.1;0.963449148;1600000;71.1382;0.98793;1.0163;0.99989;6.1112;0.11382;0.3259703;-10;13.255;646.67;0.020696;2151.68;;;1600
2743.2;0.1;1.02366472;1700000;71.0333;0.99846;1.0359;0.99995;6.2978;0.12076;0.3264517;-10;13.785;654.29;0.021306;2320.77;;;1700
2743.2;0.2;0.059487423;100040;215.5808;0.70463;0.40898;0.99712;2.0053;0.021566;0.1075649;-10;3.5654;464.25;0.011949;95.12;;;100.04
2743.2;0.2;0.118939169;200020;142.7253;0.76487;0.53776;0.99781;2.598;0.028549;0.1624725;-10;4.7354;501.82;0.01221;201.39;;;200.02
2743.2;0.2;0.178402807;300020;115.0373;0.79256;0.63295;0.99822;3.0481;0.034513;0.2015776;-10;5.6497;522.51;0.012581;306.13;;;300.02
2743.2;0.2;0.237860498;400010;101.1627;0.81768;0.69642;0.9985;3.3941;0.040466;0.229224;-10;6.4094;539.38;0.013248;409.73;;;400.01
2743.2;0.2;0.29731819;500000;92.5455;0.8401;0.75329;0.99873;3.6929;0.046273;0.250568;-10;7.0905;553.22;0.013923;514.21;;;500
2743.2;0.2;0.356781828;600000;86.675;0.85747;0.79317;0.99891;3.9648;0.052005;0.2675389;-10;7.7248;564.75;0.014573;621.39;;;600
2743.2;0.2;0.416245466;700000;82.4417;0.87298;0.82505;0.99906;4.2184;0.057709;0.2812767;-10;8.3265;574.79;0.015201;731.75;;;700
2743.2;0.2;0.475709104;800000;79.2806;0.88813;0.85353;0.99919;4.4584;0.063425;0.2924918;-10;8.906;583.75;0.015807;846.04;;;800
2743.2;0.2;0.535172742;900000;76.8383;0.90328;0.87726;0.99931;4.6912;0.069154;0.3017888;-10;9.4738;592;0.01638;965.15;;;900
2743.2;0.2;0.59463638;1000000;74.9053;0.91735;0.89668;0.99942;4.9242;0.074905;0.3095765;-10;10.041;599.44;0.016902;1090.91;;;1000
2743.2;0.2;0.654100018;1100000;73.4406;0.93129;0.91942;0.99951;5.1502;0.080785;0.3157509;-10;10.601;606.77;0.01743;1222.43;;;1100
2743.2;0.2;0.713563656;1200000;72.4214;0.94217;0.93987;0.9996;5.3584;0.086906;0.3201944;-10;11.144;614.66;0.018021;1357.7;;;1200
2743.2;0.2;0.773027294;1300000;71.7703;0.95357;0.95692;0.99968;5.5543;0.093301;0.3230991;-10;11.676;622.97;0.018665;1498.23;;;1300
2743.2;0.2;0.832490932;1400000;71.3183;0.96466;0.974;0.99975;5.7501;0.099846;0.3251472;-10;12.212;631.05;0.019294;1645.99;;;1400
2743.2;0.2;0.89195457;1500000;71.0154;0.97555;0.99215;0.99982;5.942;0.10652;0.3265339;-10;12.745;638.98;0.01992;1798.96;;;1500
2743.2;0.2;0.951418208;1600000;70.819;0.98608;1.0103;0.99989;6.1327;0.11331;0.3274394;-10;13.278;646.63;0.020528;1957.73;;;1600
2743.2;0.2;1.010881846;1700000;70.719;0.99657;1.0296;0.99995;6.3202;0.12022;0.3279023;-10;13.81;654.25;0.021136;2120.92;;;1700
2743.2;0.3;0.058254236;100040;212.0042;0.70036;0.4028;0.99712;2.0235;0.021208;0.1093796;-10;3.5796;464.69;0.011646;29.68;;;100.04
2743.2;0.3;0.116473534;200020;141.1526;0.76242;0.52734;0.99781;2.61;0.028234;0.1642827;-10;4.7453;502.85;0.01202;117.16;;;200.02
2743.2;0.3;0.174704478;300020;113.8192;0.78993;0.62098;0.99822;3.0622;0.034148;0.2037348;-10;5.6615;523.4;0.012391;207.49;;;300.02
2743.2;0.3;0.232929599;400010;100.1163;0.81473;0.68267;0.9985;3.4109;0.040048;0.2316198;-10;6.4241;540.07;0.013046;300.15;;;400.01
2743.2;0.3;0.29115472;500000;91.674;0.83704;0.74027;0.99873;3.7089;0.045837;0.25295;-10;7.1045;553.99;0.013732;395.02;;;500
2743.2;0.3;0.349385664;600000;85.9156;0.85567;0.78243;0.99891;3.9807;0.051549;0.2699037;-10;7.7388;565.68;0.014389;493.42;;;600
2743.2;0.3;0.407616607;700000;81.7644;0.87087;0.81545;0.99906;4.2344;0.057235;0.2836068;-10;8.3416;575.78;0.015019;595.81;;;700
2743.2;0.3;0.465847551;800000;78.6607;0.88536;0.84419;0.99919;4.4752;0.062929;0.294797;-10;8.9223;584.72;0.015624;702.59;;;800
2743.2;0.3;0.524078495;900000;76.2945;0.90045;0.87066;0.99931;4.7063;0.068665;0.3039397;-10;9.4889;593.18;0.016211;814.2;;;900
2743.2;0.3;0.582309439;1000000;74.4196;0.91455;0.8901;0.99942;4.938;0.07442;0.3115972;-10;10.055;600.76;0.016746;932.49;;;1000
2743.2;0.3;0.640540383;1100000;72.9557;0.92816;0.91022;0.99951;5.1668;0.080251;0.3178497;-10;10.619;607.93;0.017258;1057.2;;;1100
2743.2;0.3;0.698771327;1200000;71.8616;0.94013;0.93183;0.9996;5.3848;0.086234;0.3226888;-10;11.171;615.21;0.017794;1186.78;;;1200
2743.2;0.3;0.757002271;1300000;71.1709;0.95098;0.95015;0.99968;5.5867;0.092522;0.3258203;-10;11.709;623.13;0.018402;1321.62;;;1300
2743.2;0.3;0.815233215;1400000;70.7521;0.96202;0.96682;0.99975;5.7829;0.099053;0.3277491;-10;12.247;631.21;0.019032;1463.49;;;1400
2743.2;0.3;0.873464159;1500000;70.4591;0.97273;0.98375;0.99982;5.9768;0.10569;0.3291121;-10;12.782;639.05;0.019648;1610.86;;;1500
2743.2;0.3;0.931695103;1600000;70.2799;0.9832;1.0014;0.99989;6.1679;0.11245;0.3299512;-10;13.316;646.72;0.020257;1763.53;;;1600
2743.2;0.3;0.989926047;1700000;70.1893;0.99345;1.0192;0.99995;6.3577;0.11932;0.3303771;-10;13.851;654.19;0.020854;1921.58;;;1700
2743.2;0.3;1.048156991;1800000;70.2021;1.0037;1.0381;1;6.5447;0.12636;0.3303166;-10;14.385;661.62;0.021454;2084.99;;;1800
2743.2;0.4;0.113242371;200020;138.8028;0.75908;0.51375;0.99781;2.6295;0.027764;0.1670639;-10;4.7615;504.14;0.011732;31.83;;;200.02
2743.2;0.4;0.169857895;300020;112.1922;0.78669;0.60425;0.99822;3.0796;0.03366;0.2066893;-10;5.6759;524.85;0.012145;107.75;;;300.02
2743.2;0.4;0.226467757;400010;98.6429;0.81095;0.66921;0.9985;3.4339;0.039458;0.2350795;-10;6.444;541.17;0.012767;189.24;;;400.01
2743.2;0.4;0.28307762;500000;90.4252;0.83283;0.72288;0.99873;3.7329;0.045213;0.2564434;-10;7.1259;555.01;0.013457;274.78;;;500
2743.2;0.4;0.339693144;600000;84.8541;0.8531;0.76801;0.99891;4.0041;0.050913;0.2732801;-10;7.7626;566.94;0.014122;365.12;;;600
2743.2;0.4;0.396308668;700000;80.7895;0.86806;0.80274;0.99906;4.2585;0.056553;0.287029;-10;8.3644;577.09;0.014755;458.92;;;700
2743.2;0.4;0.452924192;800000;77.8008;0.88235;0.83103;0.99919;4.498;0.062241;0.298055;-10;8.9443;586.17;0.015375;558.09;;;800
2743.2;0.4;0.509539716;900000;75.4832;0.89628;0.85736;0.99931;4.731;0.067935;0.3072065;-10;9.5132;594.52;0.015955;662.55;;;900
2743.2;0.4;0.56615524;1000000;73.7216;0.91064;0.88149;0.99942;4.9591;0.073722;0.3145475;-10;10.077;602.51;0.016518;773.53;;;1000
2743.2;0.4;0.622770764;1100000;72.2912;0.92394;0.89952;0.99951;5.1886;0.07952;0.3207714;-10;10.642;609.66;0.017029;891.01;;;1100
2743.2;0.4;0.679386288;1200000;71.1638;0.93694;0.91922;0.9996;5.4137;0.085397;0.3258527;-10;11.202;616.53;0.017527;1014.28;;;1200
2743.2;0.4;0.736001812;1300000;70.3734;0.94781;0.93981;0.99968;5.628;0.091485;0.3295128;-10;11.752;623.67;0.018061;1143.45;;;1300
2743.2;0.4;0.792617336;1400000;69.9451;0.95839;0.95732;0.99975;5.8297;0.097923;0.3315307;-10;12.296;631.45;0.018664;1279.82;;;1400
